PurchaseOrderID,PurchaseOrderLineID,ReceivedOuters,ExpectedUnitPricePerOuter,OrderDate,SupplierID
1658,6642,2679,84.0,2021-09-28,4
1658,6643,2871,84.0,2021-09-28,4
1658,6644,1448,84.0,2021-09-28,4
1658,6645,2807,96.0,2021-09-28,4
1658,6646,1406,90.0,2021-09-28,4
1658,6647,2881,96.0,2021-09-28,4
1659,6648,1172,47.5,2021-09-28,7
1659,6649,2186,38.4,2021-09-28,7
1659,6650,2428,170.0,2021-09-28,7
1660,6651,2702,84.0,2021-09-29,4
1660,6652,2885,84.0,2021-09-29,4
1660,6653,1448,84.0,2021-09-29,4
1660,6654,2815,96.0,2021-09-29,4
1660,6655,1407,90.0,2021-09-29,4
1660,6656,2896,96.0,2021-09-29,4
1661,6657,1197,47.5,2021-09-29,7
1661,6658,2184,38.4,2021-09-29,7
1661,6659,2468,170.0,2021-09-29,7
1662,6660,2709,84.0,2021-09-30,4
1662,6661,2889,84.0,2021-09-30,4
1662,6662,1444,84.0,2021-09-30,4
1662,6663,2823,96.0,2021-09-30,4
1662,6664,1407,90.0,2021-09-30,4
1662,6665,2901,96.0,2021-09-30,4
1663,6666,1195,47.5,2021-09-30,7
1663,6667,2187,38.4,2021-09-30,7
1663,6668,2468,170.0,2021-09-30,7
1820,7308,2963,84.0,2022-01-01,4
1820,7309,3240,84.0,2022-01-01,4
1820,7310,1568,84.0,2022-01-01,4
1820,7311,3155,96.0,2022-01-01,4
1820,7312,1543,90.0,2022-01-01,4
1820,7313,3251,96.0,2022-01-01,4
1821,7314,1470,47.5,2022-01-01,7
1821,7315,2419,38.4,2022-01-01,7
1821,7316,2728,170.0,2022-01-01,7
1822,7317,19,105.0,2022-01-02,1
1823,7318,5,84.0,2022-01-02,4
1823,7319,9,84.0,2022-01-02,4
1823,7320,5,96.0,2022-01-02,4
1823,7321,6,90.0,2022-01-02,4
1823,7322,8,96.0,2022-01-02,4
1824,7323,15,114.0,2022-01-03,1
1824,7324,15,114.0,2022-01-03,1
1825,7325,18,114.0,2022-01-04,1
1825,7326,26,114.0,2022-01-04,1
1825,7327,16,114.0,2022-01-04,1
1826,7328,2967,84.0,2022-01-04,4
1826,7329,3245,84.0,2022-01-04,4
1826,7330,1573,84.0,2022-01-04,4
1826,7331,3158,96.0,2022-01-04,4
1826,7332,1554,90.0,2022-01-04,4
1826,7333,3259,96.0,2022-01-04,4
1827,7334,1458,47.5,2022-01-04,7
1827,7335,2432,38.4,2022-01-04,7
1827,7336,2722,170.0,2022-01-04,7
1828,7337,14,114.0,2022-01-05,1
1828,7338,23,114.0,2022-01-05,1
1829,7339,2965,84.0,2022-01-05,4
1829,7340,3246,84.0,2022-01-05,4
1829,7341,1579,84.0,2022-01-05,4
1829,7342,3156,96.0,2022-01-05,4
1829,7343,1563,90.0,2022-01-05,4
1829,7344,3269,96.0,2022-01-05,4
1830,7345,1461,47.5,2022-01-05,7
1830,7346,2446,38.4,2022-01-05,7
1830,7347,2729,170.0,2022-01-05,7
1831,7348,30,114.0,2022-01-06,1
1831,7349,45,114.0,2022-01-06,1
1832,7350,2970,84.0,2022-01-06,4
1832,7351,3249,84.0,2022-01-06,4
1832,7352,1589,84.0,2022-01-06,4
1832,7353,3195,96.0,2022-01-06,4
1832,7354,1576,90.0,2022-01-06,4
1832,7355,3276,96.0,2022-01-06,4
1833,7356,1463,47.5,2022-01-06,7
1833,7357,2456,38.4,2022-01-06,7
1833,7358,2727,170.0,2022-01-06,7
1834,7359,2973,84.0,2022-01-07,4
1834,7360,3254,84.0,2022-01-07,4
1834,7361,1588,84.0,2022-01-07,4
1834,7362,3193,96.0,2022-01-07,4
1834,7363,1589,90.0,2022-01-07,4
1834,7364,3281,96.0,2022-01-07,4
1835,7365,1478,47.5,2022-01-07,7
1835,7366,2454,38.4,2022-01-07,7
1835,7367,2726,170.0,2022-01-07,7
1836,7368,2991,84.0,2022-01-08,4
1836,7369,3269,84.0,2022-01-08,4
1836,7370,1597,84.0,2022-01-08,4
1836,7371,3200,96.0,2022-01-08,4
1836,7372,1603,90.0,2022-01-08,4
1836,7373,3290,96.0,2022-01-08,4
1837,7374,1476,47.5,2022-01-08,7
1837,7375,2460,38.4,2022-01-08,7
1837,7376,2737,170.0,2022-01-08,7
1838,7377,6,84.0,2022-01-09,4
1838,7378,1,84.0,2022-01-09,4
1838,7379,9,84.0,2022-01-09,4
1838,7380,11,96.0,2022-01-09,4
1838,7381,9,96.0,2022-01-09,4
1839,7382,8,47.5,2022-01-09,7
1840,7383,2995,84.0,2022-01-11,4
1840,7384,3268,84.0,2022-01-11,4
1840,7385,1609,84.0,2022-01-11,4
1840,7386,3210,96.0,2022-01-11,4
1840,7387,1603,90.0,2022-01-11,4
1840,7388,3305,96.0,2022-01-11,4
1841,7389,1481,47.5,2022-01-11,7
1841,7390,2454,38.4,2022-01-11,7
1841,7391,2738,170.0,2022-01-11,7
1842,7392,2993,84.0,2022-01-12,4
1842,7393,3271,84.0,2022-01-12,4
1842,7394,1613,84.0,2022-01-12,4
1842,7395,3223,96.0,2022-01-12,4
1842,7396,1599,90.0,2022-01-12,4
1842,7397,3303,96.0,2022-01-12,4
1843,7398,1491,47.5,2022-01-12,7
1843,7399,2458,38.4,2022-01-12,7
1843,7400,2738,170.0,2022-01-12,7
1844,7401,2991,84.0,2022-01-13,4
1844,7402,3280,84.0,2022-01-13,4
1844,7403,1609,84.0,2022-01-13,4
1844,7404,3221,96.0,2022-01-13,4
1844,7405,1609,90.0,2022-01-13,4
1844,7406,3306,96.0,2022-01-13,4
1845,7407,1491,47.5,2022-01-13,7
1845,7408,2461,38.4,2022-01-13,7
1845,7409,2740,170.0,2022-01-13,7
1846,7410,2997,84.0,2022-01-14,4
1846,7411,3278,84.0,2022-01-14,4
1846,7412,1609,84.0,2022-01-14,4
1846,7413,3228,96.0,2022-01-14,4
1846,7414,1605,90.0,2022-01-14,4
1846,7415,3309,96.0,2022-01-14,4
1847,7416,1490,47.5,2022-01-14,7
1847,7417,2459,38.4,2022-01-14,7
1847,7418,2751,170.0,2022-01-14,7
1848,7419,2995,84.0,2022-01-15,4
1848,7420,3276,84.0,2022-01-15,4
1848,7421,1612,84.0,2022-01-15,4
1848,7422,3230,96.0,2022-01-15,4
1848,7423,1601,90.0,2022-01-15,4
1848,7424,3307,96.0,2022-01-15,4
1849,7425,1487,47.5,2022-01-15,7
1849,7426,2472,38.4,2022-01-15,7
1849,7427,2767,170.0,2022-01-15,7
1850,7428,10,84.0,2022-01-16,4
1850,7429,10,84.0,2022-01-16,4
1850,7430,1,96.0,2022-01-16,4
1850,7431,1,90.0,2022-01-16,4
1851,7432,2992,84.0,2022-01-18,4
1851,7433,3290,84.0,2022-01-18,4
1851,7434,1620,84.0,2022-01-18,4
1851,7435,3247,96.0,2022-01-18,4
1851,7436,1616,90.0,2022-01-18,4
1851,7437,3308,96.0,2022-01-18,4
1852,7438,1486,47.5,2022-01-18,7
1852,7439,2472,38.4,2022-01-18,7
1852,7440,2763,170.0,2022-01-18,7
1853,7441,2990,84.0,2022-01-19,4
1853,7442,3288,84.0,2022-01-19,4
1853,7443,1625,84.0,2022-01-19,4
1853,7444,3245,96.0,2022-01-19,4
1853,7445,1619,90.0,2022-01-19,4
1853,7446,3307,96.0,2022-01-19,4
1854,7447,1488,47.5,2022-01-19,7
1854,7448,2470,38.4,2022-01-19,7
1854,7449,2761,170.0,2022-01-19,7
1855,7450,2989,84.0,2022-01-20,4
1855,7451,3286,84.0,2022-01-20,4
1855,7452,1634,84.0,2022-01-20,4
1855,7453,3256,96.0,2022-01-20,4
1855,7454,1622,90.0,2022-01-20,4
1855,7455,3314,96.0,2022-01-20,4
1856,7456,1485,47.5,2022-01-20,7
1856,7457,2468,38.4,2022-01-20,7
1856,7458,2760,170.0,2022-01-20,7
1857,7459,3008,84.0,2022-01-21,4
1857,7460,3284,84.0,2022-01-21,4
1857,7461,1636,84.0,2022-01-21,4
1857,7462,3279,96.0,2022-01-21,4
1857,7463,1624,90.0,2022-01-21,4
1857,7464,3314,96.0,2022-01-21,4
1858,7465,1482,47.5,2022-01-21,7
1858,7466,2479,38.4,2022-01-21,7
1858,7467,2767,170.0,2022-01-21,7
1859,7468,3015,84.0,2022-01-22,4
1859,7469,3289,84.0,2022-01-22,4
1859,7470,1643,84.0,2022-01-22,4
1859,7471,3277,96.0,2022-01-22,4
1859,7472,1632,90.0,2022-01-22,4
1859,7473,3312,96.0,2022-01-22,4
1860,7474,1479,47.5,2022-01-22,7
1860,7475,2487,38.4,2022-01-22,7
1860,7476,2781,170.0,2022-01-22,7
1861,7477,20,84.0,2022-01-23,4
1861,7478,3,84.0,2022-01-23,4
1861,7479,8,96.0,2022-01-23,4
1862,7480,5,170.0,2022-01-23,7
1863,7481,3039,84.0,2022-01-25,4
1863,7482,3293,84.0,2022-01-25,4
1863,7483,1635,84.0,2022-01-25,4
1863,7484,3278,96.0,2022-01-25,4
1863,7485,1633,90.0,2022-01-25,4
1863,7486,3331,96.0,2022-01-25,4
1864,7487,1485,47.5,2022-01-25,7
1864,7488,2491,38.4,2022-01-25,7
1864,7489,2791,170.0,2022-01-25,7
1865,7490,3037,84.0,2022-01-26,4
1865,7491,3315,84.0,2022-01-26,4
1865,7492,1647,84.0,2022-01-26,4
1865,7493,3299,96.0,2022-01-26,4
1865,7494,1631,90.0,2022-01-26,4
1865,7495,3329,96.0,2022-01-26,4
1866,7496,1494,47.5,2022-01-26,7
1866,7497,2505,38.4,2022-01-26,7
1866,7498,2790,170.0,2022-01-26,7
1867,7499,3035,84.0,2022-01-27,4
1867,7500,3313,84.0,2022-01-27,4
1867,7501,1643,84.0,2022-01-27,4
1867,7502,3316,96.0,2022-01-27,4
1867,7503,1636,90.0,2022-01-27,4
1867,7504,3327,96.0,2022-01-27,4
1868,7505,1491,47.5,2022-01-27,7
1868,7506,2503,38.4,2022-01-27,7
1868,7507,2788,170.0,2022-01-27,7
1869,7508,3035,84.0,2022-01-28,4
1869,7509,3311,84.0,2022-01-28,4
1869,7510,1642,84.0,2022-01-28,4
1869,7511,3321,96.0,2022-01-28,4
1869,7512,1649,90.0,2022-01-28,4
1869,7513,3325,96.0,2022-01-28,4
1870,7514,1488,47.5,2022-01-28,7
1870,7515,2505,38.4,2022-01-28,7
1870,7516,2786,170.0,2022-01-28,7
1871,7517,3047,84.0,2022-01-29,4
1871,7518,3319,84.0,2022-01-29,4
1871,7519,1653,84.0,2022-01-29,4
1871,7520,3330,96.0,2022-01-29,4
1871,7521,1646,90.0,2022-01-29,4
1871,7522,3323,96.0,2022-01-29,4
1872,7523,1494,47.5,2022-01-29,7
1872,7524,2520,38.4,2022-01-29,7
1872,7525,2784,170.0,2022-01-29,7
1873,7526,3,84.0,2022-01-30,4
1873,7527,4,84.0,2022-01-30,4
1873,7528,4,84.0,2022-01-30,4
1873,7529,10,96.0,2022-01-30,4
1873,7530,4,96.0,2022-01-30,4
1874,7531,8,47.5,2022-01-30,7
1874,7532,2,38.4,2022-01-30,7
1875,7533,3048,84.0,2022-02-01,4
1875,7534,3333,84.0,2022-02-01,4
1875,7535,1653,84.0,2022-02-01,4
1875,7536,3344,96.0,2022-02-01,4
1875,7537,1638,90.0,2022-02-01,4
1875,7538,3336,96.0,2022-02-01,4
1876,7539,1513,47.5,2022-02-01,7
1876,7540,2520,38.4,2022-02-01,7
1876,7541,2778,170.0,2022-02-01,7
1877,7542,3047,84.0,2022-02-02,4
1877,7543,3340,84.0,2022-02-02,4
1877,7544,1656,84.0,2022-02-02,4
1877,7545,3351,96.0,2022-02-02,4
1877,7546,1634,90.0,2022-02-02,4
1877,7547,3334,96.0,2022-02-02,4
1878,7548,1510,47.5,2022-02-02,7
1878,7549,2518,38.4,2022-02-02,7
1878,7550,2776,170.0,2022-02-02,7
1879,7551,3054,84.0,2022-02-03,4
1879,7552,3338,84.0,2022-02-03,4
1879,7553,1653,84.0,2022-02-03,4
1879,7554,3349,96.0,2022-02-03,4
1879,7555,1642,90.0,2022-02-03,4
1879,7556,3340,96.0,2022-02-03,4
1880,7557,1518,47.5,2022-02-03,7
1880,7558,2527,38.4,2022-02-03,7
1880,7559,2774,170.0,2022-02-03,7
1881,7560,3065,84.0,2022-02-04,4
1881,7561,3336,84.0,2022-02-04,4
1881,7562,1653,84.0,2022-02-04,4
1881,7563,3354,96.0,2022-02-04,4
1881,7564,1641,90.0,2022-02-04,4
1881,7565,3343,96.0,2022-02-04,4
1882,7566,1527,47.5,2022-02-04,7
1882,7567,2531,38.4,2022-02-04,7
1882,7568,2772,170.0,2022-02-04,7
1883,7569,3063,84.0,2022-02-05,4
1883,7570,3334,84.0,2022-02-05,4
1883,7571,1658,84.0,2022-02-05,4
1883,7572,3356,96.0,2022-02-05,4
1883,7573,1644,90.0,2022-02-05,4
1883,7574,3348,96.0,2022-02-05,4
1884,7575,1524,47.5,2022-02-05,7
1884,7576,2539,38.4,2022-02-05,7
1884,7577,2770,170.0,2022-02-05,7
1885,7578,9,84.0,2022-02-06,4
1886,7579,4,47.5,2022-02-06,7
1886,7580,2,38.4,2022-02-06,7
1887,7581,3059,84.0,2022-02-08,4
1887,7582,3330,84.0,2022-02-08,4
1887,7583,1663,84.0,2022-02-08,4
1887,7584,3362,96.0,2022-02-08,4
1887,7585,1645,90.0,2022-02-08,4
1887,7586,3350,96.0,2022-02-08,4
1888,7587,1526,47.5,2022-02-08,7
1888,7588,2541,38.4,2022-02-08,7
1888,7589,2764,170.0,2022-02-08,7
1889,7590,3057,84.0,2022-02-09,4
1889,7591,3328,84.0,2022-02-09,4
1889,7592,1659,84.0,2022-02-09,4
1889,7593,3369,96.0,2022-02-09,4
1889,7594,1648,90.0,2022-02-09,4
1889,7595,3351,96.0,2022-02-09,4
1890,7596,1523,47.5,2022-02-09,7
1890,7597,2542,38.4,2022-02-09,7
1890,7598,2771,170.0,2022-02-09,7
1891,7599,3055,84.0,2022-02-10,4
1891,7600,3326,84.0,2022-02-10,4
1891,7601,1655,84.0,2022-02-10,4
1891,7602,3367,96.0,2022-02-10,4
1891,7603,1644,90.0,2022-02-10,4
1891,7604,3353,96.0,2022-02-10,4
1892,7605,1520,47.5,2022-02-10,7
1892,7606,2542,38.4,2022-02-10,7
1892,7607,2769,170.0,2022-02-10,7
1893,7608,3053,84.0,2022-02-11,4
1893,7609,3335,84.0,2022-02-11,4
1893,7610,1659,84.0,2022-02-11,4
1893,7611,3369,96.0,2022-02-11,4
1893,7612,1640,90.0,2022-02-11,4
1893,7613,3351,96.0,2022-02-11,4
1894,7614,1523,47.5,2022-02-11,7
1894,7615,2546,38.4,2022-02-11,7
1894,7616,2788,170.0,2022-02-11,7
1895,7617,3051,84.0,2022-02-12,4
1895,7618,3352,84.0,2022-02-12,4
1895,7619,1662,84.0,2022-02-12,4
1895,7620,3380,96.0,2022-02-12,4
1895,7621,1641,90.0,2022-02-12,4
1895,7622,3356,96.0,2022-02-12,4
1896,7623,1520,47.5,2022-02-12,7
1896,7624,2563,38.4,2022-02-12,7
1896,7625,2791,170.0,2022-02-12,7
1897,7626,3,84.0,2022-02-13,4
1897,7627,2,96.0,2022-02-13,4
1898,7628,7,170.0,2022-02-13,7
1899,7629,3052,84.0,2022-02-15,4
1899,7630,3348,84.0,2022-02-15,4
1899,7631,1654,84.0,2022-02-15,4
1899,7632,3380,96.0,2022-02-15,4
1899,7633,1633,90.0,2022-02-15,4
1899,7634,3357,96.0,2022-02-15,4
1900,7635,1511,47.5,2022-02-15,7
1900,7636,2563,38.4,2022-02-15,7
1900,7637,2798,170.0,2022-02-15,7
1901,7638,3050,84.0,2022-02-16,4
1901,7639,3346,84.0,2022-02-16,4
1901,7640,1650,84.0,2022-02-16,4
1901,7641,3378,96.0,2022-02-16,4
1901,7642,1654,90.0,2022-02-16,4
1901,7643,3355,96.0,2022-02-16,4
1902,7644,1508,47.5,2022-02-16,7
1902,7645,2561,38.4,2022-02-16,7
1902,7646,2805,170.0,2022-02-16,7
1903,7647,3049,84.0,2022-02-17,4
1903,7648,3345,84.0,2022-02-17,4
1903,7649,1646,84.0,2022-02-17,4
1903,7650,3376,96.0,2022-02-17,4
1903,7651,1652,90.0,2022-02-17,4
1903,7652,3379,96.0,2022-02-17,4
1904,7653,1514,47.5,2022-02-17,7
1904,7654,2564,38.4,2022-02-17,7
1904,7655,2803,170.0,2022-02-17,7
1905,7656,3047,84.0,2022-02-18,4
1905,7657,3350,84.0,2022-02-18,4
1905,7658,1651,84.0,2022-02-18,4
1905,7659,3374,96.0,2022-02-18,4
1905,7660,1656,90.0,2022-02-18,4
1905,7661,3390,96.0,2022-02-18,4
1906,7662,1511,47.5,2022-02-18,7
1906,7663,2562,38.4,2022-02-18,7
1906,7664,2801,170.0,2022-02-18,7
1907,7665,3045,84.0,2022-02-19,4
1907,7666,3356,84.0,2022-02-19,4
1907,7667,1647,84.0,2022-02-19,4
1907,7668,3381,96.0,2022-02-19,4
1907,7669,1652,90.0,2022-02-19,4
1907,7670,3397,96.0,2022-02-19,4
1908,7671,1508,47.5,2022-02-19,7
1908,7672,2560,38.4,2022-02-19,7
1908,7673,2808,170.0,2022-02-19,7
1909,7674,4,84.0,2022-02-20,4
1909,7675,11,84.0,2022-02-20,4
1909,7676,3,96.0,2022-02-20,4
1909,7677,2,96.0,2022-02-20,4
1910,7678,10,170.0,2022-02-20,7
1911,7679,3050,84.0,2022-02-22,4
1911,7680,3372,84.0,2022-02-22,4
1911,7681,1654,84.0,2022-02-22,4
1911,7682,3382,96.0,2022-02-22,4
1911,7683,1644,90.0,2022-02-22,4
1911,7684,3397,96.0,2022-02-22,4
1912,7685,1499,47.5,2022-02-22,7
1912,7686,2563,38.4,2022-02-22,7
1912,7687,2816,170.0,2022-02-22,7
1913,7688,3061,84.0,2022-02-23,4
1913,7689,3370,84.0,2022-02-23,4
1913,7690,1650,84.0,2022-02-23,4
1913,7691,3388,96.0,2022-02-23,4
1913,7692,1640,90.0,2022-02-23,4
1913,7693,3395,96.0,2022-02-23,4
1914,7694,1499,47.5,2022-02-23,7
1914,7695,2561,38.4,2022-02-23,7
1914,7696,2823,170.0,2022-02-23,7
1915,7697,3077,84.0,2022-02-24,4
1915,7698,3370,84.0,2022-02-24,4
1915,7699,1646,84.0,2022-02-24,4
1915,7700,3386,96.0,2022-02-24,4
1915,7701,1655,90.0,2022-02-24,4
1915,7702,3401,96.0,2022-02-24,4
1916,7703,1506,47.5,2022-02-24,7
1916,7704,2579,38.4,2022-02-24,7
1916,7705,2822,170.0,2022-02-24,7
1917,7706,3086,84.0,2022-02-25,4
1917,7707,3374,84.0,2022-02-25,4
1917,7708,1642,84.0,2022-02-25,4
1917,7709,3390,96.0,2022-02-25,4
1917,7710,1670,90.0,2022-02-25,4
1917,7711,3400,96.0,2022-02-25,4
1918,7712,1514,47.5,2022-02-25,7
1918,7713,2580,38.4,2022-02-25,7
1918,7714,2828,170.0,2022-02-25,7
1919,7715,3084,84.0,2022-02-26,4
1919,7716,3381,84.0,2022-02-26,4
1919,7717,1644,84.0,2022-02-26,4
1919,7718,3399,96.0,2022-02-26,4
1919,7719,1666,90.0,2022-02-26,4
1919,7720,3398,96.0,2022-02-26,4
1920,7721,1520,47.5,2022-02-26,7
1920,7722,2578,38.4,2022-02-26,7
1920,7723,2840,170.0,2022-02-26,7
1921,7724,3,84.0,2022-02-27,4
1924,7734,3087,84.0,2022-03-01,4
1924,7735,3411,84.0,2022-03-01,4
1924,7736,1664,84.0,2022-03-01,4
1924,7737,3410,96.0,2022-03-01,4
1924,7738,1664,90.0,2022-03-01,4
1924,7739,3399,96.0,2022-03-01,4
1925,7740,1529,47.5,2022-03-01,7
1925,7741,2583,38.4,2022-03-01,7
1925,7742,2880,170.0,2022-03-01,7
1926,7743,3085,84.0,2022-03-02,4
1926,7744,3409,84.0,2022-03-02,4
1926,7745,1671,84.0,2022-03-02,4
1926,7746,3431,96.0,2022-03-02,4
1926,7747,1667,90.0,2022-03-02,4
1926,7748,3409,96.0,2022-03-02,4
1927,7749,1526,47.5,2022-03-02,7
1927,7750,2590,38.4,2022-03-02,7
1927,7751,2878,170.0,2022-03-02,7
1928,7752,3083,84.0,2022-03-03,4
1928,7753,3407,84.0,2022-03-03,4
1928,7754,1682,84.0,2022-03-03,4
1928,7755,3437,96.0,2022-03-03,4
1928,7756,1667,90.0,2022-03-03,4
1928,7757,3423,96.0,2022-03-03,4
1929,7758,1523,47.5,2022-03-03,7
1929,7759,2591,38.4,2022-03-03,7
1929,7760,2898,170.0,2022-03-03,7
1930,7761,3084,84.0,2022-03-04,4
1930,7762,3405,84.0,2022-03-04,4
1930,7763,1679,84.0,2022-03-04,4
1930,7764,3435,96.0,2022-03-04,4
1930,7765,1668,90.0,2022-03-04,4
1930,7766,3426,96.0,2022-03-04,4
1931,7767,1526,47.5,2022-03-04,7
1931,7768,2596,38.4,2022-03-04,7
1931,7769,2905,170.0,2022-03-04,7
1932,7770,1,84.0,2022-03-05,4
1932,7771,7,84.0,2022-03-05,4
1932,7772,7,96.0,2022-03-05,4
1933,7773,3087,84.0,2022-03-07,4
1933,7774,3411,84.0,2022-03-07,4
1933,7775,1681,84.0,2022-03-07,4
1933,7776,3439,96.0,2022-03-07,4
1933,7777,1662,90.0,2022-03-07,4
1933,7778,3444,96.0,2022-03-07,4
1934,7779,1520,47.5,2022-03-07,7
1934,7780,2597,38.4,2022-03-07,7
1934,7781,2901,170.0,2022-03-07,7
1935,7782,3089,84.0,2022-03-08,4
1935,7783,3419,84.0,2022-03-08,4
1935,7784,1683,84.0,2022-03-08,4
1935,7785,3442,96.0,2022-03-08,4
1935,7786,1658,90.0,2022-03-08,4
1935,7787,3444,96.0,2022-03-08,4
1936,7788,1517,47.5,2022-03-08,7
1936,7789,2595,38.4,2022-03-08,7
1936,7790,2907,170.0,2022-03-08,7
1937,7791,3100,84.0,2022-03-09,4
1937,7792,3435,84.0,2022-03-09,4
1937,7793,1680,84.0,2022-03-09,4
1937,7794,3445,96.0,2022-03-09,4
1937,7795,1654,90.0,2022-03-09,4
1937,7796,3442,96.0,2022-03-09,4
1938,7797,1520,47.5,2022-03-09,7
1938,7798,2602,38.4,2022-03-09,7
1938,7799,2915,170.0,2022-03-09,7
1939,7800,3098,84.0,2022-03-10,4
1939,7801,3435,84.0,2022-03-10,4
1939,7802,1680,84.0,2022-03-10,4
1939,7803,3443,96.0,2022-03-10,4
1939,7804,1650,90.0,2022-03-10,4
1939,7805,3440,96.0,2022-03-10,4
1940,7806,1517,47.5,2022-03-10,7
1940,7807,2604,38.4,2022-03-10,7
1940,7808,2913,170.0,2022-03-10,7
1941,7809,3096,84.0,2022-03-11,4
1941,7810,3434,84.0,2022-03-11,4
1941,7811,1676,84.0,2022-03-11,4
1941,7812,3449,96.0,2022-03-11,4
1941,7813,1646,90.0,2022-03-11,4
1941,7814,3443,96.0,2022-03-11,4
1942,7815,1514,47.5,2022-03-11,7
1942,7816,2604,38.4,2022-03-11,7
1942,7817,2931,170.0,2022-03-11,7
1943,7818,3104,84.0,2022-03-14,4
1943,7819,3438,84.0,2022-03-14,4
1943,7820,1682,84.0,2022-03-14,4
1943,7821,3447,96.0,2022-03-14,4
1943,7822,1657,90.0,2022-03-14,4
1943,7823,3441,96.0,2022-03-14,4
1944,7824,1511,47.5,2022-03-14,7
1944,7825,2602,38.4,2022-03-14,7
1944,7826,2933,170.0,2022-03-14,7
1945,7827,3102,84.0,2022-03-15,4
1945,7828,3436,84.0,2022-03-15,4
1945,7829,1678,84.0,2022-03-15,4
1945,7830,3445,96.0,2022-03-15,4
1945,7831,1653,90.0,2022-03-15,4
1945,7832,3439,96.0,2022-03-15,4
1946,7833,1511,47.5,2022-03-15,7
1946,7834,2600,38.4,2022-03-15,7
1946,7835,2936,170.0,2022-03-15,7
1947,7836,3104,84.0,2022-03-16,4
1947,7837,3434,84.0,2022-03-16,4
1947,7838,1674,84.0,2022-03-16,4
1947,7839,3452,96.0,2022-03-16,4
1947,7840,1655,90.0,2022-03-16,4
1947,7841,3437,96.0,2022-03-16,4
1948,7842,1510,47.5,2022-03-16,7
1948,7843,2598,38.4,2022-03-16,7
1948,7844,2938,170.0,2022-03-16,7
1949,7845,3102,84.0,2022-03-17,4
1949,7846,3432,84.0,2022-03-17,4
1949,7847,1670,84.0,2022-03-17,4
1949,7848,3450,96.0,2022-03-17,4
1949,7849,1651,90.0,2022-03-17,4
1949,7850,3435,96.0,2022-03-17,4
1950,7851,1507,47.5,2022-03-17,7
1950,7852,2603,38.4,2022-03-17,7
1950,7853,2936,170.0,2022-03-17,7
1951,7854,3100,84.0,2022-03-18,4
1951,7855,3430,84.0,2022-03-18,4
1951,7856,1676,84.0,2022-03-18,4
1951,7857,3456,96.0,2022-03-18,4
1951,7858,1647,90.0,2022-03-18,4
1951,7859,3433,96.0,2022-03-18,4
1952,7860,1508,47.5,2022-03-18,7
1952,7861,2601,38.4,2022-03-18,7
1952,7862,2934,170.0,2022-03-18,7
1953,7863,18,84.0,2022-03-19,4
1953,7864,10,96.0,2022-03-19,4
1954,7865,2,47.5,2022-03-19,7
1955,7866,3119,84.0,2022-03-21,4
1955,7867,3440,84.0,2022-03-21,4
1955,7868,1675,84.0,2022-03-21,4
1955,7869,3459,96.0,2022-03-21,4
1955,7870,1659,90.0,2022-03-21,4
1955,7871,3449,96.0,2022-03-21,4
1956,7872,1511,47.5,2022-03-21,7
1956,7873,2612,38.4,2022-03-21,7
1956,7874,2938,170.0,2022-03-21,7
1957,7875,3117,84.0,2022-03-22,4
1957,7876,3439,84.0,2022-03-22,4
1957,7877,1680,84.0,2022-03-22,4
1957,7878,3480,96.0,2022-03-22,4
1957,7879,1655,90.0,2022-03-22,4
1957,7880,3455,96.0,2022-03-22,4
1958,7881,1508,47.5,2022-03-22,7
1958,7882,2622,38.4,2022-03-22,7
1958,7883,2946,170.0,2022-03-22,7
1959,7884,3117,84.0,2022-03-23,4
1959,7885,3438,84.0,2022-03-23,4
1959,7886,1678,84.0,2022-03-23,4
1959,7887,3501,96.0,2022-03-23,4
1959,7888,1662,90.0,2022-03-23,4
1959,7889,3470,96.0,2022-03-23,4
1960,7890,1512,47.5,2022-03-23,7
1960,7891,2622,38.4,2022-03-23,7
1960,7892,2964,170.0,2022-03-23,7
1961,7893,3115,84.0,2022-03-24,4
1961,7894,3436,84.0,2022-03-24,4
1961,7895,1674,84.0,2022-03-24,4
1961,7896,3510,96.0,2022-03-24,4
1961,7897,1658,90.0,2022-03-24,4
1961,7898,3484,96.0,2022-03-24,4
1962,7899,1509,47.5,2022-03-24,7
1962,7900,2620,38.4,2022-03-24,7
1962,7901,2971,170.0,2022-03-24,7
1963,7902,3123,84.0,2022-03-25,4
1963,7903,3444,84.0,2022-03-25,4
1963,7904,1700,84.0,2022-03-25,4
1963,7905,3515,96.0,2022-03-25,4
1963,7906,1674,90.0,2022-03-25,4
1963,7907,3484,96.0,2022-03-25,4
1964,7908,1511,47.5,2022-03-25,7
1964,7909,2620,38.4,2022-03-25,7
1964,7910,2979,170.0,2022-03-25,7
1965,7911,14,84.0,2022-03-26,4
1965,7912,6,96.0,2022-03-26,4
1965,7913,3,90.0,2022-03-26,4
1966,7914,9,170.0,2022-03-26,7
1967,7915,3135,84.0,2022-03-28,4
1967,7916,3444,84.0,2022-03-28,4
1967,7917,1693,84.0,2022-03-28,4
1967,7918,3530,96.0,2022-03-28,4
1967,7919,1680,90.0,2022-03-28,4
1967,7920,3501,96.0,2022-03-28,4
1968,7921,1518,47.5,2022-03-28,7
1968,7922,2618,38.4,2022-03-28,7
1968,7923,2998,170.0,2022-03-28,7
1969,7924,3133,84.0,2022-03-29,4
1969,7925,3446,84.0,2022-03-29,4
